yyyy-mm-dd hh:mm:ss,Power_kW,temp_C,solarRad_W/m2,Hour,Power-1,Power-2
01-01-2019 02:00,94.752,10.26083333,2.67475,2,87.99,88.677
01-01-2019 03:00,88.709,9.666666667,2.44425,3,94.752,87.99
01-01-2019 04:00,88.926,8.640833333,3.056333333,4,88.709,94.752
01-01-2019 05:00,89.539,9.093333333,2.426416667,5,88.926,88.709
01-01-2019 06:00,92.399,8.3925,2.46775,6,89.539,88.926
01-01-2019 07:00,99.188,7.6975,3.402833333,7,92.399,89.539
01-01-2019 08:00,106.739,7.696666667,66.3175,8,99.188,92.399
01-01-2019 09:00,105.838,8.685,216.0666667,9,106.739,99.188
01-01-2019 10:00,110.078,9.961666667,349.3166667,10,105.838,106.739
01-01-2019 11:00,107.257,11.29083333,441.9833333,11,110.078,105.838
01-01-2019 12:00,106.283,12.48083333,481.325,12,107.257,110.078
01-01-2019 13:00,108.882,14.08083333,463.5666667,13,106.283,107.257
01-01-2019 14:00,107.916,15.055,388.4333333,14,108.882,106.283
01-01-2019 15:00,106.191,15.81416667,265.3333333,15,107.916,108.882
01-01-2019 16:00,105.455,15.7225,116.13,16,106.191,107.916
01-01-2019 17:00,113.57,14.49,7.204833333,17,105.455,106.191
01-01-2019 18:00,103.995,14.13,1.358916667,18,113.57,105.455
01-01-2019 19:00,100.805,13.16083333,1.024666667,19,103.995,113.57
01-01-2019 20:00,99.72,12.58666667,2.354083333,20,100.805,103.995
01-01-2019 21:00,93.79,13.02583333,1.394,21,99.72,100.805
01-01-2019 22:00,88.765,12.035,0.9255,22,93.79,99.72
01-01-2019 23:00,87.695,11.66083333,0.844583333,23,88.765,93.79
01-02-2019 00:00,108.261,11.49833333,1.186333333,0,87.695,88.765
01-02-2019 01:00,105.474,11.14416667,0.844666667,1,108.261,87.695
01-02-2019 02:00,107.18,10.79083333,1.22775,2,105.474,108.261
01-02-2019 03:00,107.636,10.44833333,2.451,3,107.18,105.474
01-02-2019 04:00,105.547,10.28083333,2.940333333,4,107.636,107.18
01-02-2019 05:00,104.585,10.50916667,3.145666667,5,105.547,107.636
01-02-2019 06:00,108.683,10.19166667,3.171083333,6,104.585,105.547
01-02-2019 07:00,146.916,9.485833333,5.010583333,7,108.683,104.585
01-02-2019 08:00,191.87,9.899166667,67.535,8,146.916,108.683
01-02-2019 09:00,215.088,10.32,218.0333333,9,191.87,146.916
01-02-2019 10:00,243.252,12.59333333,348.025,10,215.088,191.87
01-02-2019 11:00,324.193,12.57416667,436.475,11,243.252,215.088
01-02-2019 12:00,267.701,12.99166667,473.125,12,324.193,243.252
01-02-2019 13:00,280.792,15.01333333,457.0416667,13,267.701,324.193
01-02-2019 14:00,294.921,14.22833333,386.5416667,14,280.792,267.701
01-02-2019 15:00,282.85,13.98833333,266.35,15,294.921,280.792
01-02-2019 16:00,263.802,13.29333333,115.0966667,16,282.85,294.921
01-02-2019 17:00,251.11,12.085,10.76683333,17,263.802,282.85
01-02-2019 18:00,206.061,11.01083333,4.197833333,18,251.11,263.802
01-02-2019 19:00,168.257,10.74583333,4.29725,19,206.061,251.11
01-02-2019 20:00,144.747,10.4725,3.925583333,20,168.257,206.061
01-02-2019 21:00,121.291,10.11,2.889833333,21,144.747,168.257
01-02-2019 22:00,108.311,10.15,3.962833333,22,121.291,144.747
01-02-2019 23:00,107.698,9.993333333,3.355833333,23,108.311,121.291
01-03-2019 00:00,120.159,9.7075,4.073833333,0,107.698,108.311
01-03-2019 01:00,113.308,9.424166667,3.33825,1,120.159,107.698
01-03-2019 02:00,108.948,8.835833333,3.315,2,113.308,120.159
01-03-2019 03:00,109.082,8.150833333,1.939083333,3,108.948,113.308
01-03-2019 04:00,107.953,6.75425,3.77675,4,109.082,108.948
01-03-2019 05:00,107.183,5.8405,3.576083333,5,107.953,109.082
01-03-2019 06:00,112.666,5.3895,2.634083333,6,107.183,107.953
01-03-2019 07:00,166.608,4.25825,3.404833333,7,112.666,107.183
01-03-2019 08:00,219.917,3.686916667,33.02358333,8,166.608,112.666
01-03-2019 09:00,253.489,3.586666667,124.2625,9,219.917,166.608
01-03-2019 10:00,268.065,3.7025,248.8416667,10,253.489,219.917
01-03-2019 11:00,398.686,5.44275,436.4,11,268.065,253.489
01-03-2019 12:00,312.761,7.8085,473.5916667,12,398.686,268.065
01-03-2019 13:00,306.111,8.758333333,457.1166667,13,312.761,398.686
01-03-2019 14:00,303.649,8.355833333,381.6166667,14,306.111,312.761
01-03-2019 15:00,289.562,8.859166667,258.4333333,15,303.649,306.111
01-03-2019 16:00,268.975,8.2825,112.475,16,289.562,303.649
01-03-2019 17:00,248.879,7.250833333,11.7975,17,268.975,289.562
01-03-2019 18:00,222.761,7.2075,2.51175,18,248.879,268.975
01-03-2019 19:00,176.514,6.8295,3.732416667,19,222.761,248.879
01-03-2019 20:00,154.605,6.448833333,4.28,20,176.514,222.761
01-03-2019 21:00,122.502,5.80025,5.400083333,21,154.605,176.514
01-03-2019 22:00,122.041,5.585666667,3.116583333,22,122.502,154.605
01-03-2019 23:00,112.824,5.88825,3.421166667,23,122.041,122.502
01-04-2019 00:00,108.068,6.146666667,2.44,0,112.824,122.041
01-04-2019 01:00,104.213,6.3855,2.202416667,1,108.068,112.824
01-04-2019 02:00,103.711,6.135333333,2.121416667,2,104.213,108.068
01-04-2019 03:00,104.144,6.245833333,3.661,3,103.711,104.213
01-04-2019 04:00,100.875,6.3245,2.38225,4,104.144,103.711
01-04-2019 05:00,101.308,6.2085,2.54175,5,100.875,104.144
01-04-2019 06:00,111.662,6.02525,3.501916667,6,101.308,100.875
01-04-2019 07:00,142.521,5.706916667,2.278416667,7,111.662,101.308
01-04-2019 08:00,168.659,5.841833333,26.05508333,8,142.521,111.662
01-04-2019 09:00,216.295,6.19625,102.7925,9,168.659,142.521
01-04-2019 10:00,369.181,6.964166667,164.7333333,10,216.295,168.659
01-04-2019 11:00,324.437,7.773333333,235.525,11,369.181,216.295
01-04-2019 12:00,340.321,9.4825,299.425,12,324.437,369.181
01-04-2019 13:00,325.577,10.96416667,293.4333333,13,340.321,324.437
01-04-2019 14:00,326.669,11.93083333,333.8666667,14,325.577,340.321
01-04-2019 15:00,335.033,12.80666667,238.025,15,326.669,325.577
01-04-2019 16:00,354.929,12.62083333,103.6941667,16,335.033,326.669
01-04-2019 17:00,341.378,12.31166667,10.25966667,17,354.929,335.033
01-04-2019 18:00,297.748,12.2375,3.05825,18,341.378,354.929
01-04-2019 19:00,229.831,11.89166667,3.485,19,297.748,341.378
01-04-2019 20:00,171.325,11.57666667,3.004916667,20,229.831,297.748
01-04-2019 21:00,141.75,11.23666667,2.407166667,21,171.325,229.831
01-04-2019 22:00,123.654,11.00833333,3.076416667,22,141.75,171.325
01-04-2019 23:00,113.21,10.88166667,4.089666667,23,123.654,141.75
01-05-2019 00:00,107.28,10.2875,3.951083333,0,113.21,123.654
01-05-2019 01:00,109.051,9.729166667,3.914,1,107.28,113.21
01-05-2019 02:00,105.39,9.294166667,5.913916667,2,109.051,107.28
01-05-2019 03:00,106.187,8.623333333,3.254833333,3,105.39,109.051
01-05-2019 04:00,104.936,7.71,4.725333333,4,106.187,105.39
01-05-2019 05:00,101.995,7.521666667,3.867083333,5,104.936,106.187
01-05-2019 06:00,105.06,7.439166667,5.096916667,6,101.995,104.936
01-05-2019 07:00,103.624,7.4275,5.235166667,7,105.06,101.995
01-05-2019 08:00,116.373,7.4375,61.59166667,8,103.624,105.06
01-05-2019 09:00,138.51,8.131666667,209.4416667,9,116.373,103.624
01-05-2019 10:00,249.364,8.8875,347.4666667,10,138.51,116.373
01-05-2019 11:00,173.418,9.395833333,445.9,11,249.364,138.51
01-05-2019 12:00,196.38,11.0225,487.2833333,12,173.418,249.364
01-05-2019 13:00,191.382,12.49416667,473,13,196.38,173.418
01-05-2019 14:00,180.109,13.31333333,401.425,14,191.382,196.38
01-05-2019 15:00,185.278,13.4675,279.1916667,15,180.109,191.382
01-05-2019 16:00,184.627,13.31583333,128.1283333,16,185.278,180.109
01-05-2019 17:00,190.753,12.17166667,10.0215,17,184.627,185.278
01-05-2019 18:00,195.251,11.68583333,4.103583333,18,190.753,184.627
01-05-2019 19:00,146.042,11.72916667,1.345666667,19,195.251,190.753
01-05-2019 20:00,129.314,11.13416667,1.391666667,20,146.042,195.251
01-05-2019 21:00,124.963,10.82166667,1.331666667,21,129.314,146.042
01-05-2019 22:00,104.955,10.7525,1.428583333,22,124.963,129.314
01-05-2019 23:00,105.516,10.40666667,1.887916667,23,104.955,124.963
01-06-2019 00:00,0,9.231666667,3.767083333,0,105.516,104.955
01-06-2019 01:00,0,8.5075,4.52775,1,0,105.516
01-06-2019 02:00,0,8.900833333,3.56225,2,0,0
01-06-2019 03:00,0,8.611666667,4.545333333,3,0,0
01-06-2019 04:00,0,7.439166667,4.358833333,4,0,0
01-06-2019 05:00,0,7.475833333,5.145333333,5,0,0
01-06-2019 06:00,0,7.212833333,4.051583333,6,0,0
01-06-2019 07:00,0,6.802416667,5.106,7,0,0
01-06-2019 08:00,0,6.531833333,67.02583333,8,0,0
01-06-2019 09:00,0,5.526083333,220.325,9,0,0
01-06-2019 10:00,0,7.128166667,358.4416667,10,0,0
01-06-2019 11:00,0,8.849166667,454.1,11,0,0
01-06-2019 12:00,0,9.615,496.2083333,12,0,0
01-06-2019 13:00,0,10.9575,479.0583333,13,0,0
01-06-2019 14:00,0,13.3925,405.8,14,0,0
01-06-2019 15:00,0,15.21416667,282.4666667,15,0,0
01-06-2019 16:00,0,12.8025,129.1516667,16,0,0
01-06-2019 17:00,0,11.81083333,11.94141667,17,0,0
01-06-2019 18:00,0,11.7325,3.67,18,0,0
01-06-2019 19:00,0,11.465,3.242666667,19,0,0
01-06-2019 20:00,0,10.98333333,4.191333333,20,0,0
01-06-2019 21:00,0,10.465,1.730833333,21,0,0
01-06-2019 22:00,0,10.1275,1.327083333,22,0,0
01-06-2019 23:00,0,10.105,1.401,23,0,0
01-07-2019 00:00,101.235,9.751666667,2.432916667,0,0,0
01-07-2019 01:00,95.956,10.07583333,1.380416667,1,101.235,0
01-07-2019 02:00,98.336,9.1775,1.505166667,2,95.956,101.235
01-07-2019 03:00,102.791,7.7475,1.7915,3,98.336,95.956
01-07-2019 04:00,98.346,7.865,1.357333333,4,102.791,98.336
01-07-2019 05:00,98.923,8.191666667,1.101166667,5,98.346,102.791
01-07-2019 06:00,110.653,6.998,1.523666667,6,98.923,98.346
01-07-2019 07:00,368.139,7.15575,2.58975,7,110.653,98.923
01-07-2019 08:00,263.814,7.5,71.9675,8,368.139,110.653
01-07-2019 09:00,322.372,8.189166667,227.0583333,9,263.814,368.139
01-07-2019 10:00,344.52,10.10416667,366.275,10,322.372,263.814
01-07-2019 11:00,389.494,11.32083333,462.8416667,11,344.52,322.372
01-07-2019 12:00,380.159,12.36833333,505.0416667,12,389.494,344.52
01-07-2019 13:00,366.705,13.25333333,486.5166667,13,380.159,389.494
01-07-2019 14:00,378.787,13.87166667,413.375,14,366.705,380.159
01-07-2019 15:00,429.535,14.71416667,290.8,15,378.787,366.705
01-07-2019 16:00,399.23,14.63916667,135.9425,16,429.535,378.787
01-07-2019 17:00,378.622,14.32083333,12.22866667,17,399.23,429.535
01-07-2019 18:00,356.039,14.52666667,1.246,18,378.622,399.23
01-07-2019 19:00,195.121,14.42833333,0.8215,19,356.039,378.622
01-07-2019 20:00,143.578,14.17583333,1.25525,20,195.121,356.039
01-07-2019 21:00,114.923,13.14,1.322416667,21,143.578,195.121
01-07-2019 22:00,116.434,11.82416667,0.916333333,22,114.923,143.578
01-07-2019 23:00,110.868,10.5575,1.440166667,23,116.434,114.923
01-08-2019 00:00,116.142,11.48583333,1.541583333,0,110.868,116.434
01-08-2019 01:00,108.409,10.685,1.17,1,116.142,110.868
01-08-2019 02:00,0,10.01583333,0.946166667,2,108.409,116.142
01-08-2019 03:00,0,9.511666667,1.001833333,3,0,108.409
01-08-2019 04:00,0,8.655833333,1.537416667,4,0,0
01-08-2019 05:00,0,9.355,1.258166667,5,0,0
01-08-2019 06:00,0,8.68,1.0295,6,0,0
01-08-2019 07:00,0,6.865583333,2.497833333,7,0,0
01-08-2019 08:00,0,7.0545,71.8525,8,0,0
01-08-2019 09:00,0,7.803333333,224.8083333,9,0,0
01-08-2019 10:00,0,8.531666667,362.35,10,0,0
01-08-2019 11:00,356.883,9.545833333,457.8,11,0,0
01-08-2019 12:00,385.351,10.71,502.0333333,12,356.883,0
01-08-2019 13:00,400.277,12.1775,485.3916667,13,385.351,356.883
01-08-2019 14:00,381.394,14.2525,413.05,14,400.277,385.351
01-08-2019 15:00,385.3,15.12333333,290.3416667,15,381.394,400.277
01-08-2019 16:00,384.085,15.48666667,135.9533333,16,385.3,381.394
01-08-2019 17:00,356.247,14.35166667,12.93,17,384.085,385.3
01-08-2019 18:00,290.176,13.76833333,1.3545,18,356.247,384.085
01-08-2019 19:00,161.909,13.13083333,1.170166667,19,290.176,356.247
01-08-2019 20:00,122.904,12.75333333,1.280833333,20,161.909,290.176
01-08-2019 21:00,108.215,13.14,1.084833333,21,122.904,161.909
01-08-2019 22:00,112.934,13.05166667,1.257583333,22,108.215,122.904
01-08-2019 23:00,104.55,12.49583333,1.045583333,23,112.934,108.215
01-09-2019 00:00,92.786,12.03833333,0.944166667,0,104.55,112.934
01-09-2019 01:00,95.523,11.925,0.927833333,1,92.786,104.55
01-09-2019 02:00,94.492,10.4175,1.3685,2,95.523,92.786
01-09-2019 03:00,95.661,8.813333333,1.671333333,3,94.492,95.523
01-09-2019 04:00,95.922,8.219166667,1.6645,4,95.661,94.492
01-09-2019 05:00,93.947,8.839166667,1.355083333,5,95.922,95.661
01-09-2019 06:00,98.421,7.906833333,1.429,6,93.947,95.922
01-09-2019 07:00,93.798,8.3175,2.324666667,7,98.421,93.947
01-09-2019 08:00,97.493,8.0375,66.49416667,8,93.798,98.421
01-09-2019 09:00,90.08,7.624166667,214.4916667,9,97.493,93.798
01-09-2019 10:00,96.884,9.91,351.2083333,10,90.08,97.493
01-09-2019 11:00,100.372,12.67,448.3333333,11,96.884,90.08
01-09-2019 12:00,96.033,12.99,491.575,12,100.372,96.884
01-09-2019 13:00,99.333,16.32833333,475.8083333,13,96.033,100.372
01-09-2019 14:00,95.561,16.81,398.8833333,14,99.333,96.033
01-09-2019 15:00,98.777,17.48583333,281.725,15,95.561,99.333
01-09-2019 16:00,96.83,17.04,127.3316667,16,98.777,95.561
01-09-2019 17:00,97.428,15.49416667,11.32983333,17,96.83,98.777
01-09-2019 18:00,100.579,13.90083333,1.04525,18,97.428,96.83
01-09-2019 19:00,95.166,13.43083333,1.181583333,19,100.579,97.428
01-09-2019 20:00,98.467,12.82083333,0.902416667,20,95.166,100.579
01-09-2019 21:00,94.335,12.08083333,1.881083333,21,98.467,95.166
01-09-2019 22:00,94.365,11.70666667,2.529666667,22,94.335,98.467
01-09-2019 23:00,96.01,11.70666667,2.584916667,23,94.365,94.335
01-10-2019 00:00,117.733,10.6975,4.209666667,0,96.01,94.365
01-10-2019 01:00,108.075,9.525,3.12725,1,117.733,96.01
01-10-2019 02:00,112.416,10.09916667,3.425333333,2,108.075,117.733
01-10-2019 03:00,106.732,9.870833333,2.70725,3,112.416,108.075
01-10-2019 04:00,111.404,9.885,2.875916667,4,106.732,112.416
01-10-2019 05:00,109.771,9.800833333,2.882666667,5,111.404,106.732
01-10-2019 06:00,128.371,9.7125,2.273333333,6,109.771,111.404
01-10-2019 07:00,411.236,9.228333333,2.855333333,7,128.371,109.771
01-10-2019 08:00,362.104,9.249166667,67.63833333,8,411.236,128.371
01-10-2019 09:00,390.479,9.513333333,217.1416667,9,362.104,411.236
01-10-2019 10:00,453.085,9.496666667,353.4416667,10,390.479,362.104
01-10-2019 11:00,477.216,9.856666667,448.6166667,11,453.085,390.479
01-10-2019 12:00,488.286,10.53333333,489.5916667,12,477.216,453.085
01-10-2019 13:00,504.785,11.685,474.2,13,488.286,477.216
01-10-2019 14:00,552.529,13.30583333,403.2666667,14,504.785,488.286
01-10-2019 15:00,515.127,14.1025,284.475,15,552.529,504.785
01-10-2019 16:00,557.823,14.54166667,136.0691667,16,515.127,552.529
01-10-2019 17:00,528.095,13.76666667,14.25733333,17,557.823,515.127
01-10-2019 18:00,455.599,13.1675,1.077666667,18,528.095,557.823
01-10-2019 19:00,233.274,12.28916667,1.073166667,19,455.599,528.095
01-10-2019 20:00,148.676,11.52166667,1.267,20,233.274,455.599
01-10-2019 21:00,123.322,10.75083333,1.306416667,21,148.676,233.274
01-10-2019 22:00,109.196,10.4275,1.101,22,123.322,148.676
01-10-2019 23:00,109.2,9.8,1.105333333,23,109.196,123.322
01-11-2019 00:00,107.932,9.118333333,1.094,0,109.2,109.196
01-11-2019 01:00,105.032,8.291666667,0.761833333,1,107.932,109.2
01-11-2019 02:00,105.237,7.825833333,1.355166667,2,105.032,107.932
01-11-2019 03:00,104.117,7.269083333,0.948833333,3,105.237,105.032
01-11-2019 04:00,107.839,6.798,1.158833333,4,104.117,105.237
01-11-2019 05:00,104.101,6.441333333,1.0135,5,107.839,104.117
01-11-2019 06:00,230.904,6.135416667,1.075916667,6,104.101,107.839
01-11-2019 07:00,203.026,5.876166667,2.54625,7,230.904,104.101
01-11-2019 08:00,190.582,5.959083333,69.33583333,8,203.026,230.904
01-11-2019 09:00,173.741,6.597416667,220.7083333,9,190.582,203.026
01-11-2019 10:00,126.112,7.010416667,356.9916667,10,173.741,190.582
01-11-2019 11:00,130.169,7.893333333,452.0833333,11,126.112,173.741
01-11-2019 12:00,127.005,9.37,494.9416667,12,130.169,126.112
01-11-2019 13:00,128.443,10.20166667,479.9166667,13,127.005,130.169
01-11-2019 14:00,127.916,10.84333333,408.1,14,128.443,127.005
01-11-2019 15:00,131.264,11.5775,287.7083333,15,127.916,128.443
01-11-2019 16:00,127.707,11.7175,139.4775,16,131.264,127.916
01-11-2019 17:00,132.147,10.93333333,15.2715,17,127.707,131.264
01-11-2019 18:00,127.093,10.40833333,1.281,18,132.147,127.707
01-11-2019 19:00,116.256,9.9175,1.262333333,19,127.093,132.147
01-11-2019 20:00,110.053,9.545833333,0.974083333,20,116.256,127.093
01-11-2019 21:00,105.455,9.3475,0.937083333,21,110.053,116.256
01-11-2019 22:00,107.87,9.188333333,1.020333333,22,105.455,110.053
01-11-2019 23:00,103.211,8.614166667,1.482166667,23,107.87,105.455
01-12-2019 00:00,101.171,7.600833333,1.318083333,0,103.211,107.87
01-12-2019 01:00,100.991,6.617583333,1.301916667,1,101.171,103.211
01-12-2019 02:00,98.453,6.424333333,0.916333333,2,100.991,101.171
01-12-2019 03:00,98.938,6.219166667,1.766083333,3,98.453,100.991
01-12-2019 04:00,101.973,5.956583333,1.085,4,98.938,98.453
01-12-2019 05:00,97.535,5.768583333,1.426666667,5,101.973,98.938
01-12-2019 06:00,98.664,5.493666667,1.576833333,6,97.535,101.973
01-12-2019 07:00,104.107,5.510916667,3.195583333,7,98.664,97.535
01-12-2019 08:00,99.225,5.955333333,71.04916667,8,104.107,98.664
01-12-2019 09:00,97.973,6.273583333,223.5583333,9,99.225,104.107
01-12-2019 10:00,106.693,7.018333333,359.725,10,97.973,99.225
01-12-2019 11:00,100.643,8.238333333,457.4083333,11,106.693,97.973
01-12-2019 12:00,100.291,9.375,500.4083333,12,100.643,106.693
01-12-2019 13:00,104.048,10.82583333,485.225,13,100.291,100.643
01-12-2019 14:00,101.538,11.73,414.85,14,104.048,100.291
01-12-2019 15:00,100.185,12.66166667,295.775,15,101.538,104.048
01-12-2019 16:00,106.279,12.60083333,143.2416667,16,100.185,101.538
01-12-2019 17:00,98.598,11.97583333,16.54025,17,106.279,100.185
01-12-2019 18:00,99.106,11.36666667,1.273833333,18,98.598,106.279
01-12-2019 19:00,100.145,10.58166667,1.084666667,19,99.106,98.598
01-12-2019 20:00,103.989,10.4575,1.3755,20,100.145,99.106
01-12-2019 21:00,97.191,10.21083333,1.331666667,21,103.989,100.145
01-12-2019 22:00,99.225,10.035,1.087083333,22,97.191,103.989
01-12-2019 23:00,100.029,9.8975,1.375666667,23,99.225,97.191
13-01-2019 00:00,99.828,9.589166667,0.976416667,0,100.029,99.225
13-01-2019 01:00,97.938,8.570833333,2.133083333,1,99.828,100.029
13-01-2019 02:00,101.342,7.6525,3.20675,2,97.938,99.828
13-01-2019 03:00,99.13,8.130833333,2.601583333,3,101.342,97.938
13-01-2019 04:00,97.773,7.232333333,2.964083333,4,99.13,101.342
13-01-2019 05:00,99.421,6.34375,3.008,5,97.773,99.13
13-01-2019 06:00,100.629,6.290166667,2.85325,6,99.421,97.773
13-01-2019 07:00,100.085,6.335333333,3.762583333,7,100.629,99.421
13-01-2019 08:00,101.76,6.703583333,71.71333333,8,100.085,100.629
13-01-2019 09:00,105.083,7.595833333,222.875,9,101.76,100.085
13-01-2019 10:00,105.156,8.015,362.1,10,105.083,101.76
13-01-2019 11:00,107.537,8.706666667,460.35,11,105.156,105.083
13-01-2019 12:00,107.885,9.460833333,503.0333333,12,107.537,105.156
13-01-2019 13:00,109.373,10.8975,489.575,13,107.885,107.537
13-01-2019 14:00,105.773,12.305,420.1,14,109.373,107.885
13-01-2019 15:00,104.773,12.81666667,300.3833333,15,105.773,109.373
13-01-2019 16:00,104.497,13.21166667,149.9666667,16,104.773,105.773
13-01-2019 17:00,111.094,12.16583333,17.91433333,17,104.497,104.773
13-01-2019 18:00,105.559,11.44,1.043166667,18,111.094,104.497
13-01-2019 19:00,105.263,10.52333333,2.87575,19,105.559,111.094
13-01-2019 20:00,104.619,10.36,3.544833333,20,105.263,105.559
13-01-2019 21:00,109.852,10.69666667,2.628583333,21,104.619,105.263
13-01-2019 22:00,103.032,10.60416667,1.68475,22,109.852,104.619
13-01-2019 23:00,100.617,10.265,1.959416667,23,103.032,109.852
14-01-2019 00:00,104.343,10.49333333,1.06875,0,100.617,103.032
14-01-2019 01:00,101.641,10.8225,1.101,1,104.343,100.617
14-01-2019 02:00,102.776,9.159166667,1.89025,2,101.641,104.343
14-01-2019 03:00,100.119,7.94,2.08925,3,102.776,101.641
14-01-2019 04:00,104.317,6.927333333,2.754,4,100.119,102.776
14-01-2019 05:00,102.756,7.719666667,4.46475,5,104.317,100.119
14-01-2019 06:00,110.289,5.378583333,2.929916667,6,102.756,104.317
14-01-2019 07:00,159.908,5.55225,4.6315,7,110.289,102.756
14-01-2019 08:00,206.337,8.00275,70.954,8,159.908,110.289
14-01-2019 09:00,234.132,10.57,220.1833333,9,206.337,159.908
14-01-2019 10:00,263.856,11.92,350.3916667,10,234.132,206.337
14-01-2019 11:00,325.615,12.4875,446.475,11,263.856,234.132
14-01-2019 12:00,280.451,13.30833333,480.95,12,325.615,263.856
14-01-2019 13:00,295.991,14.34083333,461.4666667,13,280.451,325.615
14-01-2019 14:00,304.125,15.01333333,388.425,14,295.991,280.451
14-01-2019 15:00,308.112,15.70083333,271.3166667,15,304.125,295.991
14-01-2019 16:00,294.829,14.00583333,135.6083333,16,308.112,304.125
14-01-2019 17:00,269.25,12.4875,18.13116667,17,294.829,308.112
14-01-2019 18:00,226.608,11.33916667,3.281666667,18,269.25,294.829
14-01-2019 19:00,174.723,10.75583333,2.968083333,19,226.608,269.25
14-01-2019 20:00,155.469,10.57833333,3.307166667,20,174.723,226.608
14-01-2019 21:00,126.818,10.37916667,2.907833333,21,155.469,174.723
14-01-2019 22:00,112.899,10.1925,2.854833333,22,126.818,155.469
14-01-2019 23:00,111.876,10.025,3.565583333,23,112.899,126.818
15-01-2019 00:00,105.547,9.741666667,2.704916667,0,111.876,112.899
15-01-2019 01:00,103.665,9.625,3.044416667,1,105.547,111.876
15-01-2019 02:00,106.325,9.431666667,3.541083333,2,103.665,105.547
15-01-2019 03:00,103.032,9.365833333,3.158083333,3,106.325,103.665
15-01-2019 04:00,103.305,9.39,2.421833333,4,103.032,106.325
15-01-2019 05:00,108.016,9.359166667,3.1165,5,103.305,103.032
15-01-2019 06:00,110.193,9.250833333,3.068083333,6,108.016,103.305
15-01-2019 07:00,152.996,9.146666667,4.072583333,7,110.193,108.016
15-01-2019 08:00,207.307,8.571666667,33.968,8,152.996,110.193
15-01-2019 09:00,233.902,8.933333333,144.0833333,9,207.307,152.996
15-01-2019 10:00,272.68,10.405,281.7166667,10,233.902,207.307
15-01-2019 11:00,350.217,9.960833333,364.4333333,11,272.68,233.902
15-01-2019 12:00,292.871,11.59166667,371.1083333,12,350.217,272.68
15-01-2019 13:00,317.3,11.23166667,322.3416667,13,292.871,350.217
15-01-2019 14:00,305.501,11.4275,240.9416667,14,317.3,292.871
15-01-2019 15:00,310.32,11.4675,162.5166667,15,305.501,317.3
15-01-2019 16:00,284.119,11.27833333,49.36916667,16,310.32,305.501
15-01-2019 17:00,277.714,11.195,5.445833333,17,284.119,310.32
15-01-2019 18:00,236.498,11.1225,3.496333333,18,277.714,284.119
15-01-2019 19:00,180.431,11.0575,2.67725,19,236.498,277.714
15-01-2019 20:00,156.235,11.035,3.064916667,20,180.431,236.498
15-01-2019 21:00,126.025,11.21166667,3.603,21,156.235,180.431
15-01-2019 22:00,108.66,11.22166667,3.736583333,22,126.025,156.235
15-01-2019 23:00,107.575,10.94083333,2.901083333,23,108.66,126.025
16-01-2019 00:00,102.212,10.74166667,2.688666667,0,107.575,108.66
16-01-2019 01:00,102.703,11.18833333,2.90125,1,102.212,107.575
16-01-2019 02:00,105.681,10.90583333,4.105916667,2,102.703,102.212
16-01-2019 03:00,103.274,10.28833333,2.582583333,3,105.681,102.703
16-01-2019 04:00,104.021,9.088333333,3.457166667,4,103.274,105.681
16-01-2019 05:00,98.444,8.308333333,2.818,5,104.021,103.274
16-01-2019 06:00,110.159,8.34,3.727333333,6,98.444,104.021
16-01-2019 07:00,157.657,7.97,2.940666667,7,110.159,98.444
16-01-2019 08:00,194.484,8.208333333,8.978583333,8,157.657,110.159
16-01-2019 09:00,240.381,8.5725,50.39,9,194.484,157.657
16-01-2019 10:00,272.324,8.814166667,91.03916667,10,240.381,194.484
16-01-2019 11:00,341.5,9.26,147.8,11,272.324,240.381
16-01-2019 12:00,300.783,10.03083333,220.1833333,12,341.5,272.324
16-01-2019 13:00,325.672,10.755,258.6583333,13,300.783,341.5
16-01-2019 14:00,295.274,10.66916667,82.00583333,14,325.672,300.783
16-01-2019 15:00,306.245,11.13166667,65.80666667,15,295.274,325.672
16-01-2019 16:00,291.019,11.1375,33.24833333,16,306.245,295.274
16-01-2019 17:00,276.015,11.09166667,12.508,17,291.019,306.245
16-01-2019 18:00,232.051,10.97166667,4.011583333,18,276.015,291.019
16-01-2019 19:00,186.078,10.43583333,5.150916667,19,232.051,276.015
16-01-2019 20:00,159.965,10.50333333,3.399666667,20,186.078,232.051
16-01-2019 21:00,123.84,9.565,3.445333333,21,159.965,186.078
16-01-2019 22:00,114.594,9.271666667,3.352916667,22,123.84,159.965
16-01-2019 23:00,112.045,8.904166667,4.531083333,23,114.594,123.84
17-01-2019 00:00,112.712,9.126666667,4.37175,0,112.045,114.594
17-01-2019 01:00,108.276,9.413333333,2.64825,1,112.712,112.045
17-01-2019 02:00,107.548,9.276666667,4.626583333,2,108.276,112.712
17-01-2019 03:00,110.592,8.9925,4.08375,3,107.548,108.276
17-01-2019 04:00,107.207,8.9,3.738,4,110.592,107.548
17-01-2019 05:00,106.034,8.775,4.974833333,5,107.207,110.592
17-01-2019 06:00,115.357,8.238333333,3.612833333,6,106.034,107.207
17-01-2019 07:00,157.098,8.959166667,4.567166667,7,115.357,106.034
17-01-2019 08:00,202.047,9.735,74.75416667,8,157.098,115.357
17-01-2019 09:00,238.721,10.36833333,220.1166667,9,202.047,157.098
